condition,condition_tier,target,representation,reports,min_cluster_size,min_samples,true_bugs,predicted_clusters,raw_structural_clusters,noise_points,matrix_sha256,partition_sha256,epsilon,relative_validity_hdbscan,persistence,single_cluster_correction,purity,inverse_purity,f_measure,adjusted_rand_index,pairwise_average_precision,pairwise_same_bug_pairs,pairwise_different_bug_pairs,num_overcount,num_undercount,num_completely_lost
L_f1_W5,primary_full_coverage,freetype__char2svg,BL,51,2,5,6,6,5,1,0ae51b0a708495866a9e795e8dbeba656e7d8ad706c43228649f41f7396a67ec,8777070a1c328031b59f26654aafb2dee37bb7cb494665ef13c0c3d6aee602d9,0.0,0.7146322092921631,0.14662862119991793,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f1_W5,primary_full_coverage,freetype__char2svg,BL,51,3,1,6,7,6,1,0ae51b0a708495866a9e795e8dbeba656e7d8ad706c43228649f41f7396a67ec,38ceab2c124c4eef3613fde049bdf9945189e95fb162c8c5e0754fa1a67a3202,0.0,0.6348723535760337,0.12788546751641902,False,0.98039,0.92157,0.9253,0.8971045313266809,1.0,225,1050,1,1,2
L_f1_W5,primary_full_coverage,freetype__char2svg,BL,51,3,2,6,6,5,1,0ae51b0a708495866a9e795e8dbeba656e7d8ad706c43228649f41f7396a67ec,8777070a1c328031b59f26654aafb2dee37bb7cb494665ef13c0c3d6aee602d9,0.0,0.7236610377501486,0.12290362387944413,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f1_W5,primary_full_coverage,freetype__char2svg,BL,51,3,3,6,6,5,1,0ae51b0a708495866a9e795e8dbeba656e7d8ad706c43228649f41f7396a67ec,8777070a1c328031b59f26654aafb2dee37bb7cb494665ef13c0c3d6aee602d9,0.0,0.7187278200064195,0.20249501868797815,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f1_W5,primary_full_coverage,freetype__char2svg,BL,51,3,5,6,6,5,1,0ae51b0a708495866a9e795e8dbeba656e7d8ad706c43228649f41f7396a67ec,8777070a1c328031b59f26654aafb2dee37bb7cb494665ef13c0c3d6aee602d9,0.0,0.7146322092921631,0.14670742502859802,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f1_W5,primary_full_coverage,freetype__char2svg,BL,51,4,1,6,5,5,0,0ae51b0a708495866a9e795e8dbeba656e7d8ad706c43228649f41f7396a67ec,b280dbc72896df45d9dfb7b732c9e8346fb80e40c1d53aed9f1d5bd3f14dd1b3,0.0,0.6987848448828851,0.20096375945611827,False,0.98039,1.0,0.97432,0.9734789391575663,1.0,225,1050,0,1,2
L_f1_W5,primary_full_coverage,freetype__char2svg,BL,51,4,2,6,6,5,1,0ae51b0a708495866a9e795e8dbeba656e7d8ad706c43228649f41f7396a67ec,8777070a1c328031b59f26654aafb2dee37bb7cb494665ef13c0c3d6aee602d9,0.0,0.7236610377501486,0.19267644795917993,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f1_W5,primary_full_coverage,freetype__char2svg,BL,51,4,3,6,6,5,1,0ae51b0a708495866a9e795e8dbeba656e7d8ad706c43228649f41f7396a67ec,8777070a1c328031b59f26654aafb2dee37bb7cb494665ef13c0c3d6aee602d9,0.0,0.7187278200064195,0.20008586088330596,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f1_W5,primary_full_coverage,freetype__char2svg,BL,51,4,5,6,6,5,1,0ae51b0a708495866a9e795e8dbeba656e7d8ad706c43228649f41f7396a67ec,8777070a1c328031b59f26654aafb2dee37bb7cb494665ef13c0c3d6aee602d9,0.0,0.7146322092921631,0.14898318295596022,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f1_W5,primary_full_coverage,freetype__char2svg,BL,51,5,1,6,5,5,0,0ae51b0a708495866a9e795e8dbeba656e7d8ad706c43228649f41f7396a67ec,b280dbc72896df45d9dfb7b732c9e8346fb80e40c1d53aed9f1d5bd3f14dd1b3,0.0,0.6987848448828851,0.15437469559302813,False,0.98039,1.0,0.97432,0.9734789391575663,1.0,225,1050,0,1,2
L_f1_W5,primary_full_coverage,freetype__char2svg,BL,51,5,2,6,6,5,1,0ae51b0a708495866a9e795e8dbeba656e7d8ad706c43228649f41f7396a67ec,8777070a1c328031b59f26654aafb2dee37bb7cb494665ef13c0c3d6aee602d9,0.0,0.7236610377501486,0.15747599606221224,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f1_W5,primary_full_coverage,freetype__char2svg,BL,51,5,3,6,6,5,1,0ae51b0a708495866a9e795e8dbeba656e7d8ad706c43228649f41f7396a67ec,8777070a1c328031b59f26654aafb2dee37bb7cb494665ef13c0c3d6aee602d9,0.0,0.7187278200064195,0.15903412966067565,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f1_W5,primary_full_coverage,freetype__char2svg,BL,51,5,5,6,6,5,1,0ae51b0a708495866a9e795e8dbeba656e7d8ad706c43228649f41f7396a67ec,8777070a1c328031b59f26654aafb2dee37bb7cb494665ef13c0c3d6aee602d9,0.0,0.7146322092921631,0.16038593129157244,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f1_W5,primary_full_coverage,freetype__char2svg,BL,51,8,1,6,5,5,0,0ae51b0a708495866a9e795e8dbeba656e7d8ad706c43228649f41f7396a67ec,b280dbc72896df45d9dfb7b732c9e8346fb80e40c1d53aed9f1d5bd3f14dd1b3,0.0,0.6987848448828851,0.7118280861503583,False,0.98039,1.0,0.97432,0.9734789391575663,1.0,225,1050,0,1,2
L_f1_W5,primary_full_coverage,freetype__char2svg,BL,51,8,2,6,6,5,1,0ae51b0a708495866a9e795e8dbeba656e7d8ad706c43228649f41f7396a67ec,8777070a1c328031b59f26654aafb2dee37bb7cb494665ef13c0c3d6aee602d9,0.0,0.7236610377501486,0.7133926664561943,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f1_W5,primary_full_coverage,freetype__char2svg,BL,51,8,3,6,6,5,1,0ae51b0a708495866a9e795e8dbeba656e7d8ad706c43228649f41f7396a67ec,8777070a1c328031b59f26654aafb2dee37bb7cb494665ef13c0c3d6aee602d9,0.0,0.7187278200064195,0.7089082607892643,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f1_W5,primary_full_coverage,freetype__char2svg,BL,51,8,5,6,6,5,1,0ae51b0a708495866a9e795e8dbeba656e7d8ad706c43228649f41f7396a67ec,8777070a1c328031b59f26654aafb2dee37bb7cb494665ef13c0c3d6aee602d9,0.0,0.7146322092921631,0.7215511295288566,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f1_W5,primary_full_coverage,freetype__char2svg,BD4,51,2,1,6,15,9,6,e2a7974a2fdfcdd920904f860b52148edaaa6529b8236988d19e490f887ea158,4c41fce82e37ee903a0e7e9183e656b9d170db1e19b28c44577c063fc1a7ba4c,0.0,0.5491615781599153,1.0,False,1.0,0.70588,0.79638,0.6965438663121915,1.0,225,1050,3,0,0
L_f1_W5,primary_full_coverage,freetype__char2svg,BD4,51,2,2,6,9,6,3,e2a7974a2fdfcdd920904f860b52148edaaa6529b8236988d19e490f887ea158,30295a1958b4b00d1db4465de06eb6e168efe9e487aee30edb43e2edbc3208ca,0.0,0.7540032209232623,0.12580766227690146,False,1.0,0.92157,0.95098,0.9175723123223541,1.0,225,1050,1,0,0
L_f1_W5,primary_full_coverage,freetype__char2svg,BD4,51,2,3,6,6,5,1,e2a7974a2fdfcdd920904f860b52148edaaa6529b8236988d19e490f887ea158,77fa88606dd22ca52f2063a2ff13fc15e39cc7e095d018b598b015a28f352eaa,0.0,0.7995308570071878,0.18518200400839308,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f1_W5,primary_full_coverage,freetype__char2svg,BD4,51,2,5,6,6,5,1,e2a7974a2fdfcdd920904f860b52148edaaa6529b8236988d19e490f887ea158,77fa88606dd22ca52f2063a2ff13fc15e39cc7e095d018b598b015a28f352eaa,0.0,0.792996796425399,0.14435926676284935,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f1_W5,primary_full_coverage,freetype__char2svg,BD4,51,3,1,6,8,6,2,e2a7974a2fdfcdd920904f860b52148edaaa6529b8236988d19e490f887ea158,c157d9495cd5c699c25a0b89d935e0618da9245a211049d14ab61f24dd23d439,0.0,0.7765454565357832,0.12942458267390025,False,1.0,0.92157,0.95098,0.9235382308845578,1.0,225,1050,1,0,0
L_f1_W5,primary_full_coverage,freetype__char2svg,BD4,51,3,2,6,6,5,1,e2a7974a2fdfcdd920904f860b52148edaaa6529b8236988d19e490f887ea158,77fa88606dd22ca52f2063a2ff13fc15e39cc7e095d018b598b015a28f352eaa,0.0,0.8062029734029467,0.12367141342595431,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f1_W5,primary_full_coverage,freetype__char2svg,BD4,51,3,3,6,6,5,1,e2a7974a2fdfcdd920904f860b52148edaaa6529b8236988d19e490f887ea158,77fa88606dd22ca52f2063a2ff13fc15e39cc7e095d018b598b015a28f352eaa,0.0,0.7995308570071878,0.20457827345381235,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f1_W5,primary_full_coverage,freetype__char2svg,BD4,51,3,5,6,6,5,1,e2a7974a2fdfcdd920904f860b52148edaaa6529b8236988d19e490f887ea158,77fa88606dd22ca52f2063a2ff13fc15e39cc7e095d018b598b015a28f352eaa,0.0,0.792996796425399,0.1444890393888933,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f1_W5,primary_full_coverage,freetype__char2svg,BD4,51,4,1,6,6,5,1,e2a7974a2fdfcdd920904f860b52148edaaa6529b8236988d19e490f887ea158,77fa88606dd22ca52f2063a2ff13fc15e39cc7e095d018b598b015a28f352eaa,0.0,0.834757250186428,0.2034427283404742,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f1_W5,primary_full_coverage,freetype__char2svg,BD4,51,4,2,6,6,5,1,e2a7974a2fdfcdd920904f860b52148edaaa6529b8236988d19e490f887ea158,77fa88606dd22ca52f2063a2ff13fc15e39cc7e095d018b598b015a28f352eaa,0.0,0.8062029734029467,0.19433684509575155,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f1_W5,primary_full_coverage,freetype__char2svg,BD4,51,4,3,6,6,5,1,e2a7974a2fdfcdd920904f860b52148edaaa6529b8236988d19e490f887ea158,77fa88606dd22ca52f2063a2ff13fc15e39cc7e095d018b598b015a28f352eaa,0.0,0.7995308570071878,0.20200936370343864,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f1_W5,primary_full_coverage,freetype__char2svg,BD4,51,4,5,6,6,5,1,e2a7974a2fdfcdd920904f860b52148edaaa6529b8236988d19e490f887ea158,77fa88606dd22ca52f2063a2ff13fc15e39cc7e095d018b598b015a28f352eaa,0.0,0.792996796425399,0.14669011280721533,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f1_W5,primary_full_coverage,freetype__char2svg,BD4,51,5,1,6,6,5,1,e2a7974a2fdfcdd920904f860b52148edaaa6529b8236988d19e490f887ea158,77fa88606dd22ca52f2063a2ff13fc15e39cc7e095d018b598b015a28f352eaa,0.0,0.834757250186428,0.15244014090373043,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f1_W5,primary_full_coverage,freetype__char2svg,BD4,51,5,2,6,6,5,1,e2a7974a2fdfcdd920904f860b52148edaaa6529b8236988d19e490f887ea158,77fa88606dd22ca52f2063a2ff13fc15e39cc7e095d018b598b015a28f352eaa,0.0,0.8062029734029467,0.15529739456895708,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f1_W5,primary_full_coverage,freetype__char2svg,BD4,51,5,3,6,6,5,1,e2a7974a2fdfcdd920904f860b52148edaaa6529b8236988d19e490f887ea158,77fa88606dd22ca52f2063a2ff13fc15e39cc7e095d018b598b015a28f352eaa,0.0,0.7995308570071878,0.15669635160866283,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f1_W5,primary_full_coverage,freetype__char2svg,BD4,51,5,5,6,6,5,1,e2a7974a2fdfcdd920904f860b52148edaaa6529b8236988d19e490f887ea158,77fa88606dd22ca52f2063a2ff13fc15e39cc7e095d018b598b015a28f352eaa,0.0,0.792996796425399,0.1577217681313773,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f1_W5,primary_full_coverage,freetype__char2svg,BD4,51,8,1,6,6,5,1,e2a7974a2fdfcdd920904f860b52148edaaa6529b8236988d19e490f887ea158,77fa88606dd22ca52f2063a2ff13fc15e39cc7e095d018b598b015a28f352eaa,0.0,0.834757250186428,0.7247054427077232,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f1_W5,primary_full_coverage,freetype__char2svg,BD4,51,8,2,6,6,5,1,e2a7974a2fdfcdd920904f860b52148edaaa6529b8236988d19e490f887ea158,77fa88606dd22ca52f2063a2ff13fc15e39cc7e095d018b598b015a28f352eaa,0.0,0.8062029734029467,0.6997324673050547,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f1_W5,primary_full_coverage,freetype__char2svg,BD4,51,8,3,6,6,5,1,e2a7974a2fdfcdd920904f860b52148edaaa6529b8236988d19e490f887ea158,77fa88606dd22ca52f2063a2ff13fc15e39cc7e095d018b598b015a28f352eaa,0.0,0.7995308570071878,0.6806628863819093,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f1_W5,primary_full_coverage,freetype__char2svg,BD4,51,8,5,6,6,5,1,e2a7974a2fdfcdd920904f860b52148edaaa6529b8236988d19e490f887ea158,77fa88606dd22ca52f2063a2ff13fc15e39cc7e095d018b598b015a28f352eaa,0.0,0.792996796425399,0.703501749914078,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f1_W5,primary_full_coverage,freetype__char2svg,BLD4,51,2,1,6,16,8,8,20f1dbb522ac5fedd1e3b3f6d653bc8fb24aa052be882c3991ca3b3360332326,faa64dd37fc83d545973ee8281b692a6da564715f92e364f73c61aa3223ce069,0.0,0.5641186495673837,1.0,False,1.0,0.70588,0.79638,0.69267364414843,1.0,225,1050,3,0,0
L_f1_W5,primary_full_coverage,freetype__char2svg,BLD4,51,2,2,6,6,5,1,20f1dbb522ac5fedd1e3b3f6d653bc8fb24aa052be882c3991ca3b3360332326,8777070a1c328031b59f26654aafb2dee37bb7cb494665ef13c0c3d6aee602d9,0.0,0.7705433870221812,0.12401734220150358,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f1_W5,primary_full_coverage,freetype__char2svg,BLD4,51,2,3,6,6,5,1,20f1dbb522ac5fedd1e3b3f6d653bc8fb24aa052be882c3991ca3b3360332326,8777070a1c328031b59f26654aafb2dee37bb7cb494665ef13c0c3d6aee602d9,0.0,0.7671393962458375,0.18381929805846395,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f1_W5,primary_full_coverage,freetype__char2svg,BLD4,51,2,5,6,6,5,1,20f1dbb522ac5fedd1e3b3f6d653bc8fb24aa052be882c3991ca3b3360332326,8777070a1c328031b59f26654aafb2dee37bb7cb494665ef13c0c3d6aee602d9,0.0,0.7638500722593234,0.14590792050401755,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f1_W5,primary_full_coverage,freetype__char2svg,BLD4,51,3,1,6,8,6,2,20f1dbb522ac5fedd1e3b3f6d653bc8fb24aa052be882c3991ca3b3360332326,1d4c0b577206ad2af2b5476c7ca88ab0e8e979fa621dd48c4af986f8e5ef40c3,0.0,0.7197683968983271,0.12824348728240875,False,1.0,0.92157,0.95098,0.9235382308845578,1.0,225,1050,1,0,0
